Customer_ID,Days_Since_Last_Purchase,Total_Orders,Total_Spent,R_Score,F_score,M_score,Final_RFM_Score
15262,23,5,2412.6083887433033,4,3,3,10
15263,23,4,1436.2605471723646,4,2,2,8
15264,61,3,1620.4721817207692,3,1,2,6
15265,7,7,4959.035833081859,5,5,5,15
15266,1,4,2251.1152004802198,5,2,3,10
15267,160,4,2144.2096517422187,1,2,3,6
15268,30,3,1786.7328965175345,4,1,2,7
15269,220,3,1279.4794799275462,1,1,1,3
15270,3,7,4452.950519054056,5,5,5,15
15271,55,4,2224.9367644082827,3,2,3,8
15272,41,5,2160.786306542393,4,3,3,10
15273,74,3,2312.51639322754,3,1,3,7
15274,41,5,3461.6555970803215,4,3,4,11
15275,209,3,1816.1758551530238,1,1,2,4
15276,60,4,2081.417714346121,3,2,2,7
15277,45,6,1724.103534511927,3,4,2,9
15278,34,4,1473.0621204514098,4,2,2,8
15279,130,5,1766.7048080279556,2,3,2,7
15280,139,7,2996.4746076827464,1,5,4,10
15281,179,4,1950.239417190911,1,2,2,5
15282,2,6,2333.158120510152,5,4,3,12
15283,89,4,1775.7071110707643,2,2,2,6
15284,87,8,3632.1707800455374,2,5,5,12
15285,97,4,1952.5519508466161,2,2,2,6
15286,46,4,2295.03236991648,3,2,3,8
15287,82,4,1474.7008128593602,2,2,2,6
15288,4,7,2859.5218252542004,5,5,4,14
15289,97,4,1098.4736431752588,2,2,1,5
15290,23,10,4627.66232553219,4,5,5,14
15291,163,3,622.6582342172065,1,1,1,3
15292,77,7,2805.190563711389,2,5,4,11
15293,87,5,2402.2490793163406,2,3,3,8
15294,35,7,4514.758088526179,4,5,5,14
15295,132,3,598.4598753934854,2,1,1,4
15296,71,4,1774.7809701978783,3,2,2,7
15297,41,3,1309.6930623421663,4,1,1,6
15298,326,3,845.8339002617274,1,1,1,3
15299,12,6,3955.631466234013,5,4,5,14
15300,75,4,2016.3774259333231,3,2,2,7
15301,42,4,2352.3092503334105,4,2,3,9
15302,13,8,2904.2918493817133,5,5,4,14
15303,27,5,1438.396704055657,4,3,2,9
15304,76,7,3562.535437375559,3,5,5,13
15305,61,3,1702.1913580189878,3,1,2,6
15306,94,7,3490.1875496550592,2,5,4,11
15307,182,3,1642.3161535507184,1,1,2,4
15308,20,7,3967.650700378681,4,5,5,14
15309,106,5,2173.8250546259915,2,3,3,8
15310,19,3,1128.4836946537075,5,1,1,7
15311,72,10,5294.5330215770455,3,5,5,13
15312,74,10,4086.979542748515,3,5,5,13
15313,198,2,816.3574629103055,1,1,1,3
15314,4,3,886.7794540600943,5,1,1,7
15315,111,3,1618.416088766061,2,1,2,5
15316,118,8,4377.753796218581,2,5,5,12
15317,27,7,3620.39533721166,4,5,5,14
15318,172,3,1390.911345035696,1,1,1,3
15319,86,7,2914.806889273727,2,5,4,11
15320,92,8,3607.1386917820214,2,5,5,12
15321,14,3,749.0922123409973,5,1,1,7
15322,61,3,1900.0166648317004,3,1,2,6
15323,130,6,3068.8562685054994,2,4,4,10
15324,187,3,882.3545834720385,1,1,1,3
15325,76,5,2821.725861478837,3,3,4,10
15326,59,3,1649.4605128853361,3,1,2,6
15327,17,4,1609.083536543218,5,2,2,9
15328,10,9,6080.669425507246,5,5,5,15
15329,204,4,2462.122158391291,1,2,3,6
15330,88,2,1578.8206987796177,2,1,2,5
15331,16,4,1871.6570889322707,5,2,2,9
15332,6,4,2343.256743337921,5,2,3,10
15333,191,5,2318.33618808626,1,3,3,7
15334,18,4,2455.6974570633242,5,2,3,10
15335,15,7,3056.3069476672367,5,5,4,14
15336,53,6,2570.258774125672,3,4,3,10
15337,46,5,3083.3613674931803,3,3,4,10
15338,21,3,1323.0185845782814,4,1,1,6
15339,54,8,5126.640887385869,3,5,5,13
15340,46,3,2714.7811937159913,3,1,3,7
15341,148,7,3916.6906046091644,1,5,5,11
15342,198,4,1980.335962583627,1,2,2,5
15343,109,3,1783.6728798073955,2,1,2,5
15344,56,3,953.9012657891031,3,1,1,5
15345,33,4,1700.7253415653497,4,2,2,8
15346,241,2,698.5064901739426,1,1,1,3
15347,65,4,2074.5181284199116,3,2,2,7
15348,12,9,5055.373260757208,5,5,5,15
15349,140,4,1402.7597845346215,1,2,1,4
15350,4,7,3435.1994156839164,5,5,4,14
15351,5,6,2428.147839415685,5,4,3,12
15352,5,9,4805.533680525442,5,5,5,15
15353,48,5,2084.0375189630777,3,3,2,8
15354,8,6,2135.2083650522327,5,4,3,12
15355,2,2,929.5196806214351,5,1,1,7
15356,6,5,3576.026587936456,5,3,5,13
15357,76,6,3085.602024263513,3,4,4,11
15358,44,7,5278.035052651712,3,5,5,13
15359,168,5,1726.1256914696814,1,3,2,6
15360,259,1,549.8896390050918,1,1,1,3
15361,146,3,1521.3186222731167,1,1,2,4
15362,178,5,2667.179394219258,1,3,3,7
15363,1,9,3196.116711067575,5,5,4,14
15364,56,9,3593.781951827616,3,5,5,13
15365,3,4,2342.0028112033574,5,2,3,10
15366,136,3,1195.9413390495056,1,1,1,3
15367,66,6,2364.3911041257743,3,4,3,10
15368,4,5,1356.3004781372642,5,3,1,9
15369,32,5,2322.2934846159355,4,3,3,10
15370,170,1,106.04326567452607,1,1,1,3
15371,140,7,3401.12656751666,1,5,4,10
15372,107,5,2582.316587643488,2,3,3,8
15373,25,5,1852.0901641089094,4,3,2,9
15374,24,6,1439.248772745746,4,4,2,10
15375,20,7,3271.080352708008,4,5,4,13
15376,97,6,3092.3238042348994,2,4,4,10
15377,252,2,656.9328328856005,1,1,1,3
15378,200,3,1468.9056518237173,1,1,2,4
15379,21,10,4949.723698339009,4,5,5,14
15380,65,4,2833.9559687279057,3,2,4,9
15381,2,5,2726.1320520280206,5,3,3,11
15382,150,4,2259.33878151383,1,2,3,6
15383,110,1,758.5801870626186,2,1,1,4
15384,111,7,3860.7893131021187,2,5,5,12
15385,101,3,2090.7893193835503,2,1,3,6
15386,60,5,1981.2377433874897,3,3,2,8
15387,148,4,2520.3386323066234,1,2,3,6
15388,12,7,3668.2510099893584,5,5,5,15
15389,236,4,2289.3334674819753,1,2,3,6
15390,77,6,3189.1580081097622,2,4,4,10
15391,186,6,3679.775896934062,1,4,5,10
15392,37,4,1355.7375996736866,4,2,1,7
15393,130,4,1500.8320498704363,2,2,2,6
15394,43,5,3885.2379495594464,4,3,5,12
15395,159,3,1916.227408246293,1,1,2,4
15396,218,2,894.7989002908096,1,1,1,3
15397,47,4,2588.10351377073,3,2,3,8
15398,136,5,1668.7241359802667,1,3,2,6
15399,238,4,2424.2537529322735,1,2,3,6
15400,61,5,2908.309360633883,3,3,4,10
15401,112,7,4435.6498290510335,2,5,5,12
15402,69,5,2162.09193820019,3,3,3,9
15403,16,7,3508.992539577747,5,5,4,14
15404,70,5,2407.192493644541,3,3,3,9
15405,50,8,3953.553964026072,3,5,5,13
15406,24,3,1256.8305699326797,4,1,1,6
15407,18,4,2290.439038977792,5,2,3,10
15408,3,5,2358.671997377396,5,3,3,11
15409,52,10,3686.7406720683834,3,5,5,13
15410,43,8,4136.50339980246,4,5,5,14
15411,34,3,1915.2770271709192,4,1,2,7
15412,6,4,1026.8966407012347,5,2,1,8
15413,22,10,4700.425275301126,4,5,5,14
15414,15,12,5875.983721694238,5,5,5,15
15415,156,3,695.286225491752,1,1,1,3
15416,21,7,4173.573818100943,4,5,5,14
15417,73,4,1213.378618550441,3,2,1,6
15418,30,5,2772.4528593646837,4,3,4,11
15419,48,5,1449.0076809981663,3,3,2,8
15420,35,8,4783.893182805787,4,5,5,14
15421,30,6,3921.0864498232395,4,4,5,13
15422,309,2,1015.8583879256848,1,1,1,3
15423,136,3,1342.9443392373732,1,1,1,3
15424,19,9,5309.771068930779,5,5,5,15
15425,17,4,915.4270453152429,5,2,1,8
15426,29,3,1991.372576284508,4,1,2,7
15427,56,4,3230.7820420907137,3,2,4,9
15428,28,6,1925.0959584255572,4,4,2,10
15429,208,3,1470.9971689653853,1,1,2,4
15430,130,8,3701.147508383339,2,5,5,12
15431,14,9,3348.632320812242,5,5,4,14
15432,88,5,3446.1517438266437,2,3,4,9
15433,62,6,3090.187908909971,3,4,4,11
15434,114,5,2404.1969958277527,2,3,3,8
15435,110,6,2870.561188766275,2,4,4,10
15436,41,9,5406.998766387459,4,5,5,14
15437,66,2,398.17862617933815,3,1,1,5
15438,214,4,2683.1535922158896,1,2,3,6
15439,200,2,1348.632568590162,1,1,1,3
15440,47,8,3528.608525333415,3,5,4,12
15441,37,7,2911.7682521291904,4,5,4,13
15442,166,6,2725.1380439505865,1,4,3,8
15443,15,10,4460.850927616318,5,5,5,15
15444,23,9,5714.170695342805,4,5,5,14
15445,117,7,3758.5946672294804,2,5,5,12
15446,23,8,4275.534083690332,4,5,5,14
15447,13,6,3076.0035607295545,5,4,4,13
15448,18,7,3834.382814234205,5,5,5,15
15449,5,6,3319.9769855954637,5,4,4,13
15450,52,4,2257.274577795109,3,2,3,8
15451,3,9,4431.242756009331,5,5,5,15
15452,24,2,625.7538888319199,4,1,1,6
15453,9,8,3908.4385044300375,5,5,5,15
15454,149,1,569.6685977605387,1,1,1,3
15455,84,5,2260.159249805427,2,3,3,8
15456,174,5,2133.821960390521,1,3,3,7
15457,178,2,1560.2803132480085,1,1,2,4
15458,83,4,2124.3681469932885,2,2,3,7
15459,17,6,2086.87778581454,5,4,3,12
15460,13,3,1278.805202809097,5,1,1,7
15461,2,3,2010.9784894977097,5,1,2,8
15462,39,5,2339.5402742060433,4,3,3,10
15463,33,3,1427.7726265354713,4,1,2,7
15464,20,6,3780.14767841951,4,4,5,13
15465,84,2,233.5860260406177,2,1,1,4
15466,53,6,2327.577052512115,3,4,3,10
15468,28,6,3422.0965311467685,4,4,4,12
15469,123,8,4646.615483436185,2,5,5,12
15470,9,3,887.6538041748719,5,1,1,7
15471,54,2,461.3448123325928,3,1,1,5
15472,29,4,1697.0498233450498,4,2,2,8
15473,3,3,1274.1270978611756,5,1,1,7
15474,162,6,3637.340360243388,1,4,5,10
15475,136,4,1827.0280459156902,1,2,2,5
15476,93,5,2686.402062196393,2,3,3,8
15477,10,4,1951.9181563977054,5,2,2,9
15478,111,2,1001.0896934756333,2,1,1,4
15479,19,3,1687.2951516352825,5,1,2,8
15480,3,8,3794.540576055747,5,5,5,15
15481,92,5,3081.2487012512092,2,3,4,9
15482,16,5,3548.1899245365357,5,3,5,13
15483,50,4,2175.083128871838,3,2,3,8
15484,100,3,2242.6124221379027,2,1,3,6
15485,37,4,2267.7845824776095,4,2,3,9
15486,186,3,1367.5076176217758,1,1,1,3
15487,110,4,2491.289403668525,2,2,3,7
15488,12,7,1539.9937203686536,5,5,2,12
15489,42,2,1342.363247978049,4,1,1,6
15490,9,7,3671.972741338311,5,5,5,15
15491,25,7,3479.3762050477494,4,5,4,13
15492,92,7,4088.855453007934,2,5,5,12
15493,7,8,4294.602677801517,5,5,5,15
15494,78,5,3531.5699234479343,2,3,4,9
15495,33,8,2798.8281024939047,4,5,4,13
15496,221,3,1760.517366041912,1,1,2,4
15497,4,6,2445.6991850309464,5,4,3,12
15498,71,6,2022.147028801745,3,4,2,9
15499,160,4,2055.9021527342898,1,2,2,5
15500,145,6,2045.7179776192822,1,4,2,7
15501,373,2,1495.9502285048502,1,1,2,4
15502,67,2,1532.6208772700495,3,1,2,6
15503,58,7,3466.572249580552,3,5,4,12
15504,12,2,863.7809522894465,5,1,1,7
15505,184,3,1292.4578074916421,1,1,1,3
15506,18,5,1914.7637674707703,5,3,2,10
15507,50,6,3468.130607452533,3,4,4,11
15508,18,7,2030.8356460570228,5,5,2,12
15509,30,5,2316.0010904849323,4,3,3,10
15510,40,4,1595.2958064249867,4,2,2,8
15511,6,6,2189.862257759958,5,4,3,12
15512,166,1,56.786654193579174,1,1,1,3
15513,64,4,2013.4625589747816,3,2,2,7
15514,116,4,1186.671137571432,2,2,1,5
15515,267,3,2053.173567621431,1,1,2,4
15516,123,5,3234.9908741237705,2,3,4,9
15517,148,4,1836.354509893981,1,2,2,5
15518,75,3,2293.990267082735,3,1,3,7
15519,34,8,4246.418909002972,4,5,5,14
15520,178,4,1769.0697230288297,1,2,2,5
15521,11,6,3257.9613539442394,5,4,4,13
15522,48,8,4730.633629625096,3,5,5,13
15523,6,3,1852.5077246905669,5,1,2,8
15524,85,4,1391.5367243022283,2,2,1,5
15525,156,5,3926.537660709132,1,3,5,9
15526,219,3,1613.2141646097393,1,1,2,4
15527,63,5,2991.028539558437,3,3,4,10
15528,109,4,2715.8058338676747,2,2,3,7
15529,13,3,1697.3002910080868,5,1,2,8
15530,91,6,2108.973544409675,2,4,3,9
15531,15,9,5241.620168639562,5,5,5,15
15532,69,3,2581.2536571393803,3,1,3,7
15533,116,2,1501.383548600493,2,1,2,5
15534,97,2,1016.2641552216071,2,1,1,4
15535,4,6,3172.4683262693434,5,4,4,13
15536,43,4,1760.7493067091693,4,2,2,8
15537,107,3,1306.3129768817473,2,1,1,4
15538,95,3,1762.278052713575,2,1,2,5
15539,12,7,3633.3649114448954,5,5,5,15
15540,8,6,2521.303354074173,5,4,3,12
15541,78,4,2678.2136027587585,2,2,3,7
15542,129,5,2024.4469844812315,2,3,2,7
15543,10,4,1352.2476837922704,5,2,1,8
15544,54,10,4095.749542811862,3,5,5,13
15545,206,3,760.7583207038169,1,1,1,3
15546,11,5,2243.966188013011,5,3,3,11
15547,4,9,4040.773836619872,5,5,5,15
15548,96,3,1069.2584033066003,2,1,1,4
15549,131,4,2409.2238171209137,2,2,3,7
15550,342,2,929.6870500736003,1,1,1,3
15551,34,5,2787.862344077892,4,3,4,11
15552,90,3,274.63646741480164,2,1,1,4
15553,48,6,3402.882671940161,3,4,4,11
15554,10,5,1747.4769553687252,5,3,2,10
15555,47,4,1837.6714100460995,3,2,2,7
15556,13,5,3370.353909247383,5,3,4,12
15557,49,5,2815.7253762775927,3,3,4,10
15558,66,4,2864.57004412941,3,2,4,9
15559,57,6,1482.797259639587,3,4,2,9
15560,19,8,4669.93387169622,5,5,5,15
15561,2,9,3632.6776129432783,5,5,5,15
15562,105,5,1924.9686270357356,2,3,2,7
15563,96,7,2171.0944986123386,2,5,3,10
15564,20,3,563.3898719253966,4,1,1,6
15565,39,2,1003.5367008527726,4,1,1,6
15566,61,10,4316.623341385116,3,5,5,13
15567,17,9,4645.7927524337665,5,5,5,15
15568,308,2,957.1771278447563,1,1,1,3
15569,7,4,1728.5102474005132,5,2,2,9
15570,101,4,1335.7049695923547,2,2,1,5
15571,174,5,2880.9753199043303,1,3,4,8
15572,62,4,1366.9670115928486,3,2,1,6
15574,176,3,696.023805602907,1,1,1,3
15575,75,4,1410.02534041347,3,2,1,6
15576,147,8,4472.744840999153,1,5,5,11
15577,84,1,312.34326909757516,2,1,1,4
15578,118,6,3145.189687237717,2,4,4,10
15579,134,8,4846.814015130152,1,5,5,11
15580,17,4,733.1849704684664,5,2,1,8
15581,64,3,2444.2747656781876,3,1,3,7
15582,15,6,4124.9797996470315,5,4,5,14
15583,102,6,3859.173815029337,2,4,5,11
15584,66,2,102.38405176925471,3,1,1,5
15585,121,3,1351.3391642134814,2,1,1,4
15586,33,8,3473.083919234008,4,5,4,13
15587,10,4,1913.8375277991074,5,2,2,9
15588,55,8,3667.199897351525,3,5,5,13
15589,9,12,6516.192104838982,5,5,5,15
15590,38,2,1401.676289733256,4,1,1,6
15591,181,4,1676.7376430148431,1,2,2,5
15592,64,5,3022.797994874178,3,3,4,10
15593,53,6,3318.4754459473274,3,4,4,11
15594,14,4,1460.94037308097,5,2,2,9
15595,5,8,3599.5906981679127,5,5,5,15
15596,22,4,2412.8360455854854,4,2,3,9
15597,31,5,2815.5523930270447,4,3,4,11
15598,15,3,2304.404721026238,5,1,3,9
15600,62,12,6143.843916565297,3,5,5,13
15601,4,7,4065.431744519632,5,5,5,15
15602,79,4,2104.6635971370415,2,2,3,7
15603,53,4,1598.6429970319587,3,2,2,7
15604,116,3,1011.0639139626628,2,1,1,4
15605,68,4,3421.47347180281,3,2,4,9
15606,65,9,5617.981442219215,3,5,5,13
15607,8,12,6006.546031396845,5,5,5,15
15608,52,5,2277.1953693120417,3,3,3,9
15609,132,2,964.2342022012735,2,1,1,4
15610,5,5,2678.224753391064,5,3,3,11
15612,29,7,3334.9836585527655,4,5,4,13
15613,137,7,3767.7842501881287,1,5,5,11
15614,10,10,4771.307431924404,5,5,5,15
15615,127,4,1322.324222083288,2,2,1,5
15616,12,10,4415.207059213325,5,5,5,15
15617,136,5,2232.9869005354176,1,3,3,7
15618,1,4,2671.095815954638,5,2,3,10
15619,83,7,3916.9876970755217,2,5,5,12
15620,10,4,2520.185179967363,5,2,3,10
15621,232,4,2809.923837218583,1,2,4,7
15622,43,3,2256.466911557855,4,1,3,8
15623,47,9,4484.055901719481,3,5,5,13
15624,176,6,2863.676269124863,1,4,4,9
15625,193,5,2706.0857416681533,1,3,3,7
15626,102,4,2175.8626267340205,2,2,3,7
15627,61,6,3460.678914009285,3,4,4,11
15628,119,2,865.6586962247053,2,1,1,4
15629,70,8,3757.973927830931,3,5,5,13
15630,26,7,3715.91403046259,4,5,5,14
15631,7,7,3891.454650817367,5,5,5,15
15632,24,3,2321.566796879336,4,1,3,8
15633,132,6,3498.714578807436,2,4,4,10
15634,11,6,2460.187146036652,5,4,3,12
15635,81,7,3770.8807463736475,2,5,5,12
15636,27,6,4097.141534287055,4,4,5,13
15637,137,4,905.13917620192,1,2,1,4
15638,10,5,3342.8215299295334,5,3,4,12
15639,104,2,675.8021724270408,2,1,1,4
15640,49,5,1286.2905227434624,3,3,1,7
15641,151,3,1177.0958086364983,1,1,1,3
15642,42,5,3591.1019963147264,4,3,5,12
15643,36,6,2927.9584309537227,4,4,4,12
15644,36,7,2355.699403024434,4,5,3,12
15645,30,8,1954.4914694783645,4,5,2,11
15646,46,9,5139.4294089058585,3,5,5,13
15647,60,4,2841.2520246649283,3,2,4,9
15648,24,6,2841.6137934113267,4,4,4,12
15649,124,6,2626.108763946516,2,4,3,9
15650,17,5,1841.9651919765683,5,3,2,10
15651,42,3,1278.9604976706798,4,1,1,6
15652,11,6,3284.9271997942697,5,4,4,13
15653,61,3,1506.42732382479,3,1,2,6
15654,101,2,841.256555528639,2,1,1,4
15655,345,2,590.0202122246943,1,1,1,3
15656,101,3,2558.658052608084,2,1,3,6
15657,18,5,3110.9837504495385,5,3,4,12
15659,36,2,697.6259072810012,4,1,1,6
15660,36,8,4451.193483244389,4,5,5,14
15661,60,8,4473.4564951299035,3,5,5,13
15662,35,4,1792.0969636462617,4,2,2,8
15663,50,1,871.8074371770857,3,1,1,5
15664,22,4,2005.491005428965,4,2,2,8
15665,84,5,3792.1437807456487,2,3,5,10
15666,57,4,2350.465624192339,3,2,3,8
15667,84,7,3567.8053488589394,2,5,5,12
15668,313,2,1365.143423900102,1,1,1,3
15669,21,6,2206.0615880785053,4,4,3,11
15670,70,5,2668.500897951861,3,3,3,9
15671,78,8,4449.701136576149,2,5,5,12
15672,191,5,2969.602396935982,1,3,4,8
15673,29,7,4435.489113317077,4,5,5,14
15674,89,3,1217.6894454330093,2,1,1,4
15675,13,9,3521.0764754817324,5,5,4,14
15676,40,7,3488.5984518072564,4,5,4,13
15677,186,2,829.9830109498489,1,1,1,3
15678,119,4,1794.8288686827284,2,2,2,6
15679,14,6,2989.7829763836053,5,4,4,13
15680,41,5,2745.8357872308206,4,3,4,11
15681,28,5,3161.372464482116,4,3,4,11
15682,5,10,5349.836196956681,5,5,5,15
15683,50,6,3584.049101745962,3,4,5,12
15684,271,1,126.0838968709812,1,1,1,3
15685,38,9,4705.8936859441765,4,5,5,14
15686,68,3,2003.1555145392879,3,1,2,6
15687,13,4,1864.823020465899,5,2,2,9
15688,24,2,774.3999380900362,4,1,1,6
15689,32,4,2460.9060984003827,4,2,3,9
15690,257,5,2641.2050809246093,1,3,3,7
15691,88,10,6025.892571542322,2,5,5,12
15692,33,9,3394.832569533596,4,5,4,13
15693,32,3,849.5899706354819,4,1,1,6
15694,31,5,2757.403875078349,4,3,4,11
15695,21,5,2559.867157728764,4,3,3,10
15696,113,6,3070.174553377216,2,4,4,10
15697,53,8,4991.22094107285,3,5,5,13
15698,23,5,3451.0320799216497,4,3,4,11
15699,23,6,3566.9235041070624,4,4,5,13
15700,37,6,1833.0602665859287,4,4,2,10
15701,22,13,6408.167117173448,4,5,5,14
15702,211,4,2323.2118589747997,1,2,3,6
15703,15,2,955.1645817219725,5,1,1,7
15704,63,1,116.90778895777518,3,1,1,5
15705,24,7,4028.3776117562866,4,5,5,14
15706,76,3,1633.049464052578,3,1,2,6
15707,177,3,1269.8797648936913,1,1,1,3
15708,51,3,1242.4868265379728,3,1,1,5
15709,55,6,3936.060416547734,3,4,5,12
15710,44,4,1756.7038543063338,3,2,2,7
15711,74,7,2060.4372973758173,3,5,2,10
15712,30,1,622.3493567613087,4,1,1,6
15713,91,2,1128.762656987527,2,1,1,4
15714,125,8,5381.2910795842445,2,5,5,12
15715,4,4,1730.4716127202698,5,2,2,9
15716,298,3,1513.8394258062142,1,1,2,4
15717,63,3,1786.1119079542889,3,1,2,6
15718,115,7,4617.443820615124,2,5,5,12
15719,9,5,1961.8920757852327,5,3,2,10
15720,12,3,1851.1421325408544,5,1,2,8
15721,113,7,4094.0204998731397,2,5,5,12
15722,28,3,1399.962956713428,4,1,1,6
15723,92,7,3156.7683358813683,2,5,4,11
15724,28,5,2421.3917368990624,4,3,3,10
15725,135,5,1946.115476446689,1,3,2,6
15726,33,7,4231.694023212099,4,5,5,14
15727,188,5,2795.3353130740356,1,3,4,8
15728,31,6,2945.0561755852245,4,4,4,12
15729,71,3,1420.5622349773262,3,1,2,6
15730,77,5,3819.7125433646243,2,3,5,10
15731,47,8,3690.6479644174406,3,5,5,13
15732,68,5,1953.9345634194283,3,3,2,8
15733,105,3,557.2351995257762,2,1,1,4
15734,4,3,668.1298275423435,5,1,1,7
15735,123,4,2256.166621831577,2,2,3,7
15736,49,4,2817.5375230120794,3,2,4,9
15737,11,7,4004.8764454657457,5,5,5,15
15738,2,8,4074.7921499563104,5,5,5,15
15739,10,6,3296.1401705646795,5,4,4,13
15740,41,4,1920.1577493454888,4,2,2,8
15741,285,4,1876.6298497578243,1,2,2,5
15742,80,3,1565.052278075946,2,1,2,5
15743,108,3,1299.8761007633136,2,1,1,4
15744,31,6,2316.3262075136363,4,4,3,11
15745,215,3,1578.0897392277102,1,1,2,4
15746,163,7,4514.523100534751,1,5,5,11
15747,152,2,760.9480951814526,1,1,1,3
15748,226,4,1779.0854016520984,1,2,2,5
15749,95,3,1712.2230676093568,2,1,2,5
15750,149,3,1405.552171064217,1,1,1,3
15751,198,3,1878.1989542756933,1,1,2,4
15752,239,2,1053.889030811016,1,1,1,3
15753,49,5,2448.105571687943,3,3,3,9
15754,207,4,810.4499688466806,1,2,1,4
15755,203,2,771.3381705948401,1,1,1,3
15756,9,5,2076.940554912828,5,3,2,10
15757,143,4,2612.0093345137393,1,2,3,6
15758,126,3,2179.3287454987017,2,1,3,6
15759,52,6,2236.5701535379144,3,4,3,10
15760,107,6,3294.6270039133833,2,4,4,10
15761,27,8,4167.485098445434,4,5,5,14
15762,95,3,1626.003432772457,2,1,2,5
15763,329,1,793.6702774973309,1,1,1,3
15764,88,1,63.466393859564185,2,1,1,4
15765,79,7,2105.569750593634,2,5,3,10
15766,44,8,3305.780410793296,3,5,4,12
15767,197,5,3123.664963410365,1,3,4,8
15768,13,5,1699.1007516295904,5,3,2,10
15769,19,6,4699.378505406111,5,4,5,14
15770,108,4,1634.5945815022928,2,2,2,6
15772,257,2,912.1837420037043,1,1,1,3
15773,207,4,2118.9189205728817,1,2,3,6
15774,70,6,4072.7907022911063,3,4,5,12
15775,3,6,2840.2566598426174,5,4,4,13
15776,19,5,2385.448974549572,5,3,3,11
15777,31,6,3151.0786807770073,4,4,4,12
15778,8,6,2192.6996110664722,5,4,3,12
15779,90,3,1758.021916151283,2,1,2,5
15780,64,4,2033.2768354063226,3,2,2,7
15781,86,5,3126.8498521833308,2,3,4,9
15782,81,7,2657.25555450249,2,5,3,10
15783,29,5,3520.5208885095003,4,3,4,11
15784,29,8,3364.168933264579,4,5,4,13
15785,51,5,3701.028270812844,3,3,5,11
15786,120,8,3225.5798825934708,2,5,4,11
15787,9,8,4032.4973515812367,5,5,5,15
15788,74,1,334.87553179944547,3,1,1,5
15789,28,3,1492.9486122611595,4,1,2,7
15790,68,7,4129.113128977071,3,5,5,13
15791,89,5,1827.0737835504424,2,3,2,7
15792,38,5,2642.603667363528,4,3,3,10
15793,54,4,1486.8369299957371,3,2,2,7
15794,187,1,335.9473114584678,1,1,1,3
15795,27,6,3227.2542982356767,4,4,4,12
15796,54,3,972.2660705974517,3,1,1,5
15797,91,4,2779.7456599544776,2,2,4,8
15798,113,6,2785.3354792516475,2,4,4,10
15799,6,5,3234.2965881576347,5,3,4,12
15800,39,3,1024.339937072467,4,1,1,6
15801,86,3,1593.154101188144,2,1,2,5
15802,126,6,3410.4816978509634,2,4,4,10
15803,37,3,618.8649158806733,4,1,1,6
15804,141,3,1935.2692437627234,1,1,2,4
15805,21,7,4783.0992142469895,4,5,5,14
15806,143,4,1592.0061360868394,1,2,2,5
15807,82,6,2270.4634763688905,2,4,3,9
15808,114,6,3367.5826009954562,2,4,4,10
15809,86,3,2706.938994683426,2,1,3,6
15810,103,5,2804.4216523150276,2,3,4,9
15811,174,3,1515.927109759452,1,1,2,4
15812,56,4,1539.7441804790278,3,2,2,7
15813,125,3,1863.2433623381917,2,1,2,5
15814,47,4,2270.988103229972,3,2,3,8
15815,102,1,599.5717687499134,2,1,1,4
15816,104,3,1686.265540492701,2,1,2,5
15817,92,4,1536.2281220986047,2,2,2,6
15818,162,7,2929.1879316583495,1,5,4,10
15819,87,6,2950.880722576172,2,4,4,10
15820,6,8,2267.509546220973,5,5,3,13
15821,153,2,1530.3521399791412,1,1,2,4
15822,57,4,1504.9055883403435,3,2,2,7
15823,10,3,2225.415758668402,5,1,3,9
15824,2,4,1825.438621991236,5,2,2,9
15825,2,4,1670.3720134292826,5,2,2,9
15826,107,6,3398.8334421088166,2,4,4,10
15827,44,5,2826.9313020286477,3,3,4,10
15828,65,7,4535.713638652656,3,5,5,13
15829,134,5,2489.962219605543,1,3,3,7
15830,62,5,2643.8144041823416,3,3,3,9
15831,117,8,4211.863119223227,2,5,5,12
15832,11,6,2849.6958800137086,5,4,4,13
15833,10,4,1660.048460827423,5,2,2,9
15834,226,3,1183.4026032280988,1,1,1,3
15835,33,7,4356.768280152686,4,5,5,14
15836,20,5,2062.9887402117165,4,3,2,9
15837,294,1,356.4567002061934,1,1,1,3
15838,54,4,1903.051957036436,3,2,2,7
15839,77,4,1273.7106612355315,2,2,1,5
15840,77,5,3397.8045215353945,2,3,4,9
15841,129,3,1654.388953862225,2,1,2,5
15843,17,4,1552.4267272352708,5,2,2,9
15845,24,3,1241.1879566757577,4,1,1,6
15846,67,4,2128.52266882843,3,2,3,8
15847,85,2,1440.2108512581765,2,1,2,5
15848,220,1,896.5349240489556,1,1,1,3
15849,5,7,3331.0913273770475,5,5,4,14
15850,61,7,2254.620846221258,3,5,3,11
15851,5,6,3129.030742685626,5,4,4,13
15852,18,7,3803.623181652583,5,5,5,15
15853,7,6,2811.9156264565863,5,4,4,13
15854,157,2,958.2018791672958,1,1,1,3
15855,34,5,3461.500840559465,4,3,4,11
15856,223,4,1839.782503194298,1,2,2,5
15857,20,8,3524.5273584341744,4,5,4,13
15858,6,2,1583.826561803631,5,1,2,8
15859,20,5,2620.098936014044,4,3,3,10
15860,51,3,1668.446292990968,3,1,2,6
15861,14,5,2636.457891642455,5,3,3,11
15862,69,5,3100.802199052727,3,3,4,10
